,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,energy,agent,link,scrapDate
16,d1f4be29,Apartment Singel,"
2 months
","
Immediately
",NA,"
For rent
",3450.0,1016,AC,Grachtengordel-West,105,4,Furnished,Not Available,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/d1f4be29/singel,2022-10-25 22:18:52
17,a907a2e0,Apartment Keizersgracht 114,"
2 months
","
Immediately
",NA,"
For rent
",3000.0,1015,CV,Grachtengordel-West,80,4,Furnished,Not Available,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/a907a2e0/keizersgracht,2022-10-25 22:18:52
18,314eb55e,Apartment Roerstraat,"
2 months
","
Immediately
",NA,"
For rent
",2300.0,1078,LL,Scheldebuurt,75,3,Furnished,Not Available,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/314eb55e/roerstraat,2022-10-25 22:18:52
19,eb3f38d1,Apartment Orteliusstraat 221 3,"
2 months
","
Immediately
",Rented under option,"
Rented under option
",1850.0,1056,NR,Van Galenbuurt,60,2,Furnished,E,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/eb3f38d1/orteliusstraat,2022-10-25 22:18:52
20,7ea26098,House Simon Stevinstraat 33 hs,"
2 months
","
Immediately
",NA,"
For rent
",3250.0,1097,BX,Frankendael,138,5,Upholstered,B,27 Huis Makelaars,https://www.pararius.com/house-for-rent/amsterdam/7ea26098/simon-stevinstraat,2022-10-25 22:18:52
21,b50a2379,Apartment Van Baerlestraat 72 D,"
2 months
","
In consultation
",NA,"
For rent
",3500.0,1071,BA,Museumkwartier,150,3,Upholstered,F,Apollo Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/b50a2379/van-baerlestraat,2022-10-25 22:18:52
22,ca4c224f,Apartment Minervalaan,"
2 months
","
Immediately
",NA,"
For rent
",3950.0,1077,PK,Apollobuurt,140,3,Upholstered,C,"City Homes,                                                                                 Hakkenbroek Housing Company",https://www.pararius.com/apartment-for-rent/amsterdam/ca4c224f/minervalaan,2022-10-25 22:18:52
23,c35cc166,Apartment Vossiusstraat 39 hs,"
2 months
","
Immediately
",NA,"
For rent
",6500.0,1071,AH,Museumkwartier,260,7,Upholstered,E,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/c35cc166/vossiusstraat,2022-10-25 22:18:52
24,9ba1e6bb,Apartment Herengracht,"
2 months
","
Immediately
",NA,"
For rent
",5400.0,1017,CD,Grachtengordel-Zuid,125,3,Furnished,Not Available,Prestige Housing,https://www.pararius.com/apartment-for-rent/amsterdam/9ba1e6bb/herengracht,2022-10-25 22:18:52
25,7d093ff0,House Valeriusplein,"
2 months
","
Immediately
",NA,"
For rent
",7000.0,1075,BJ,Willemspark,366,6,Upholstered,Not Available,Inter Immo Amsterdam,https://www.pararius.com/house-for-rent/amsterdam/7d093ff0/valeriusplein,2022-10-25 22:18:52
26,a417d264,Apartment Nicolaas Witsenkade,"
2 months
","
Immediately
",NA,"
For rent
",7950.0,1017,ZS,De Weteringschans,200,6,Furnished,Not Available,Koops Makelaardij Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/a417d264/nicolaas-witsenkade,2022-10-25 22:18:52
27,01b69b03,Apartment Minervaplein,"
2 months
","
From 31-10-2022
",NA,"
For rent
",2850.0,1077,TR,Apollobuurt,111,3,Furnished,B,City Housing Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/01b69b03/minervaplein,2022-10-25 22:18:52
28,ac0d0989,Apartment Singel 91 E,"
2 months
","
Immediately
",NA,"
For rent
",2850.0,1012,VG,Burgwallen-Nieuwe Zijde,110,2,Furnished,Not Available,"Amsterdam Housing,                                                                                 Keizerskroon makelaars",https://www.pararius.com/apartment-for-rent/amsterdam/ac0d0989/singel,2022-10-25 22:18:52
29,7b8cd882,Apartment Valeriusstraat 24 hs,"
2 months
","
Immediately
",NA,"
For rent
",4500.0,1071,MJ,Museumkwartier,148,5,Upholstered,Not Available,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/7b8cd882/valeriusstraat,2022-10-25 22:18:52
30,261616c9,House Van Breestraat 139 hs,"
2 months
","
Immediately
",Rented under option,"
Rented under option
",4950.0,1071,ZL,Museumkwartier,140,5,Upholstered,Not Available,Dutch Housing Centre BV,https://www.pararius.com/house-for-rent/amsterdam/261616c9/van-breestraat,2022-10-25 22:18:52
31,94a83463,Apartment Wagenstraat,"
2 months
","
Immediately
",NA,"
For rent
",3100.0,1017,CZ,Grachtengordel-Zuid,90,3,Upholstered,Not Available,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/94a83463/wagenstraat,2022-10-25 22:18:52
2,de86fcb8,Apartment Laan der Hesperiden 16 H,"
2 months
","
Immediately
",NA,"
For rent
",3500.0,1076,DK,Stadionbuurt,127,3,Upholstered,C,huishuren.nu,https://www.pararius.com/apartment-for-rent/amsterdam/de86fcb8/laan-der-hesperiden,2022-10-25 22:18:52
3,2db5a527,Apartment Oosterpark 62 I,"
2 months
","
Immediately
",NA,"
For rent
",3000.0,1092,AR,Oosterparkbuurt,85,3,Furnished,A,EHR Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/2db5a527/oosterpark,2022-10-25 22:18:52
4,4f17cf83,Apartment Geschutswerf 63,"
3 months
","
In consultation
",NA,"
For rent
",3500.0,1018,AW,Oostelijke Eilanden/Kadijken,164,2,NA,Not Available,DSTRCT Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/4f17cf83/geschutswerf,2022-10-25 22:18:52
5,cb7d39c7,Apartment Oudeschans 18 III,"
3 months
","
In consultation
",NA,"
For rent
",3500.0,1011,LA,Nieuwmarkt/Lastage,100,3,Upholstered or furnished,Not Available,De la Haye Makelaardij O.G.,https://www.pararius.com/apartment-for-rent/amsterdam/cb7d39c7/oudeschans,2022-10-25 22:18:52
6,7accb3f8,Apartment Beemsterstraat 542 F2,"
3 months
","
Immediately
",NA,"
For rent
",1295.0,1024,BV,Waterlandpleinbuurt,83,3,NA,A,Heimstaden,https://www.pararius.com/apartment-for-rent/amsterdam/7accb3f8/beemsterstraat,2022-10-25 22:18:52
7,53b4bcc9,Apartment Leonardostraat 6 I,"
3 months
","
Immediately
",NA,"
For rent
",4300.0,1077,EV,Apollobuurt,185,6,Upholstered,E,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/53b4bcc9/leonardostraat,2022-10-25 22:18:52
8,27400da1,Apartment Dam,"
3 months
","
Immediately
",NA,"
For rent
",5500.0,1012,JS,Burgwallen-Oude Zijde,125,3,Upholstered or furnished,C,Out Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/27400da1/dam,2022-10-25 22:18:52
9,d1e66cb9,Apartment Koningin Wilhelminaplein,"
3 months
","
Immediately
",NA,"
For rent
",2250.0,1062,KS,Westlandgracht,90,3,Furnished,A++,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/d1e66cb9/koningin-wilhelminaplein,2022-10-25 22:18:52
10,25dd8972,Apartment Nieuwe Prinsengracht,"
3 months
","
From 01-11-2022
",NA,"
For rent
",2300.0,1018,VT,Weesperbuurt/Plantage,75,2,Furnished,Not Available,City Homes,https://www.pararius.com/apartment-for-rent/amsterdam/25dd8972/nieuwe-prinsengracht,2022-10-25 22:18:52
11,2b8657b4,Apartment Evertsweertplantsoen 22,"
3 months
","
Immediately
",NA,"
For rent
",1849.0,1069,RL,Osdorp-Midden,60,2,Upholstered or furnished,A,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/2b8657b4/evertsweertplantsoen,2022-10-25 22:18:52
12,e9c6ee13,Apartment Keizersstraat,"
3 months
","
Immediately
",NA,"
For rent
",2500.0,1011,GD,Nieuwmarkt/Lastage,100,3,Furnished,Not Available,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/e9c6ee13/keizersstraat,2022-10-25 22:18:52
13,fb097267,Apartment Brouwersgracht 180 A,"
3 months
","
Immediately
",NA,"
For rent
",6500.0,1013,HC,Haarlemmerbuurt,200,4,Furnished,Not Available,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/fb097267/brouwersgracht,2022-10-25 22:18:52
14,65099420,Apartment Willemsparkweg,"
3+ months
","
Immediately
",NA,"
For rent
",4950.0,1071,GN,Museumkwartier,185,6,Upholstered,B,Aham Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/65099420/willemsparkweg,2022-10-25 22:18:52
15,3a4ce2f2,Apartment Kerkstraat 132 A,"
3+ months
","
Immediately
",NA,"
For rent
",3450.0,1017,GP,Grachtengordel-Zuid,129,4,NA,A,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/3a4ce2f2/kerkstraat,2022-10-25 22:18:52
16,35f18df0,Apartment Leeuwenwerf,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",2450.0,1018,KA,Oostelijke Eilanden/Kadijken,104,4,NA,D,Huisportaal.nl,https://www.pararius.com/apartment-for-rent/amsterdam/35f18df0/leeuwenwerf,2022-10-25 22:18:52
17,4c1a8402,House Moestuinlaan,"
3+ months
","
In consultation
",NA,"
For rent
",4500.0,1036,KD,Tuindorp Oostzaan,200,10,Upholstered or furnished,Not Available,Von Poll Real Estate - Centrum,https://www.pararius.com/house-for-rent/amsterdam/4c1a8402/moestuinlaan,2022-10-25 22:18:52
18,41c4d3fc,Apartment Van Breestraat 90 II,"
3+ months
","
Immediately
",NA,"
For rent
",4250.0,1071,ZS,Museumkwartier,122,7,Upholstered,Not Available,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/41c4d3fc/van-breestraat,2022-10-25 22:18:52
19,6c424ce9,Apartment Esplanade de Meer,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",2500.0,1098,WN,Middenmeer,96,3,Furnished,A,The Dutch Realty,https://www.pararius.com/apartment-for-rent/amsterdam/6c424ce9/esplanade-de-meer,2022-10-25 22:18:52
20,1cb34bf2,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1694.0,1033,PG,Noordelijke IJ-oevers West,89,2,Upholstered,Not Available,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/1cb34bf2/ndsm-kade,2022-10-25 22:18:52
21,83aa1b10,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1568.0,1033,PG,Noordelijke IJ-oevers West,64,2,Upholstered,Not Available,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/83aa1b10/ndsm-kade,2022-10-25 22:18:52
22,b10dbe3c,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",Rented under option,"
Rented under option
",1460.0,1033,PG,Noordelijke IJ-oevers West,63,2,Upholstered,Not Available,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/b10dbe3c/ndsm-kade,2022-10-25 22:18:52
23,c4c0fce4,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1487.0,1033,PG,Noordelijke IJ-oevers West,71,2,Upholstered,Not Available,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/c4c0fce4/ndsm-kade,2022-10-25 22:18:52
24,c47d6bed,Apartment Grasweg 168,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1550.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/c47d6bed/grasweg,2022-10-25 22:18:52
25,cc193b6a,Apartment Lijnbaansgracht,"
3+ months
","
From 07-12-2022
",NA,"
For rent
",7500.0,1016,VX,Jordaan,178,2,Upholstered or furnished,Not Available,Kerkvliet Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/cc193b6a/lijnbaansgracht,2022-10-25 22:18:52
26,533bef1e,Apartment Grasweg 148,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1550.0,1031,HX,Noordelijke IJ-oevers West,69,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/533bef1e/grasweg,2022-10-25 22:18:52
27,14bcf361,Apartment Grasweg 122,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1747.0,1031,HX,Noordelijke IJ-oevers West,90,2,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/14bcf361/grasweg,2022-10-25 22:18:52
28,c4f5784b,Apartment Keizersgracht 385 B,"
3+ months
","
In consultation
",NA,"
For rent
",9750.0,1016,EJ,Grachtengordel-West,300,5,Upholstered or furnished,Not Available,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/c4f5784b/keizersgracht,2022-10-25 22:18:52
29,7488ed77,Studio Wibautstraat 150,"
3+ months
","
Immediately
",NA,"
For rent
",3250.0,1091,GR,Weesperzijde,40,1,Furnished,A,ViaDaan,https://www.pararius.com/studio-for-rent/amsterdam/7488ed77/wibautstraat,2022-10-25 22:18:52
30,365dd50b,Apartment Grasweg 278,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1446.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/365dd50b/grasweg,2022-10-25 22:18:52
31,4982ff93,Apartment Kalverstraat,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",2750.0,1012,PH,Burgwallen-Nieuwe Zijde,110,4,Furnished,D,The Dutch Realty,https://www.pararius.com/apartment-for-rent/amsterdam/4982ff93/kalverstraat,2022-10-25 22:18:52
2,b6921db8,Apartment Bos en Lommerplantsoen,"
3+ months
","
Immediately
",NA,"
For rent
",4500.0,1055,AA,De Kolenkit,50,2,Furnished,Not Available,Rotterdam Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/b6921db8/bos-en-lommerplantsoen,2022-10-25 22:18:52
3,26156061,Apartment Grasweg 344,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1773.0,1031,HX,Noordelijke IJ-oevers West,74,3,NA,A+,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/26156061/grasweg,2022-10-25 22:18:52
4,0355c0b2,Apartment Grasweg 138,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1540.0,1031,HX,Noordelijke IJ-oevers West,69,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/0355c0b2/grasweg,2022-10-25 22:18:52
5,be3520a3,Apartment Grasweg 292,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1447.0,1031,HX,Noordelijke IJ-oevers West,63,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/be3520a3/grasweg,2022-10-25 22:18:52
6,e528e4ee,Apartment Grasweg 152,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1367.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,A++,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/e528e4ee/grasweg,2022-10-25 22:18:52
7,bf4f3b4d,Apartment Albert Cuypstraat 143 3,"
3+ months
","
Immediately
",NA,"
For rent
",2900.0,1072,CS,Oude Pijp,53,2,Furnished,C,Surreal Estate,https://www.pararius.com/apartment-for-rent/amsterdam/bf4f3b4d/albert-cuypstraat,2022-10-25 22:18:52
8,721dfe13,House Singel,"
3+ months
","
From 01-11-2022
",NA,"
For rent
",5500.0,1012,VD,Burgwallen-Nieuwe Zijde,320,6,Upholstered,Not Available,Lankhorst Makelaars,https://www.pararius.com/house-for-rent/amsterdam/721dfe13/singel,2022-10-25 22:18:52
9,a74d70c1,Studio August Allebéplein,"
3+ months
","
Immediately
",NA,"
For rent
",673.0,1062,AC,Overtoomse Veld,30,1,Upholstered,Not Available,Change=,https://www.pararius.com/studio-for-rent/amsterdam/a74d70c1/august-allebeplein,2022-10-25 22:18:52
10,2808b10c,Apartment Prinsengracht,"
3+ months
","
From 31-12-2022
",NA,"
For rent
",4900.0,1016,GV,Grachtengordel-West,100,3,Upholstered or furnished,Not Available,Top Select Housing,https://www.pararius.com/apartment-for-rent/amsterdam/2808b10c/prinsengracht,2022-10-25 22:18:52
11,2d8cb323,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",2654.0,1033,PG,Noordelijke IJ-oevers West,129,4,Upholstered,Not Available,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/2d8cb323/ndsm-kade,2022-10-25 22:18:52
12,d3b155c2,Apartment Stromarkt,"
3+ months
","
Immediately
",NA,"
For rent
",2350.0,1012,SW,Burgwallen-Nieuwe Zijde,65,2,Furnished,Not Available,123Wonen Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/d3b155c2/stromarkt,2022-10-25 22:18:52
13,b0fd4918,Apartment Stadionweg,"
3+ months
","
Immediately
",NA,"
For rent
",2700.0,1077,ST,Apollobuurt,120,3,Upholstered or furnished,C,Van Laar Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/b0fd4918/stadionweg,2022-10-25 22:18:52
14,5341258c,Apartment John Blankensteinstraat,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",3400.0,1095,MB,Zeeburgereiland/Nieuwe Diep,105,5,Upholstered,A,Amsterdam Property Renting,https://www.pararius.com/apartment-for-rent/amsterdam/5341258c/john-blankensteinstraat,2022-10-25 22:18:52
15,d886ac17,Studio Elizabeth Cady Stantonplein,"
3+ months
","
Immediately
",NA,"
For rent
",655.0,1102,BL,Bijlmer Centrum ,30,1,Upholstered,A,Change=,https://www.pararius.com/studio-for-rent/amsterdam/d886ac17/elizabeth-cady-stantonplein,2022-10-25 22:18:52
16,aeba7620,Apartment Tasmanstraat 3,"
3+ months
","
Immediately
",NA,"
For rent
",2150.0,1013,PW,Houthavens,100,4,Furnished,Not Available,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/aeba7620/tasmanstraat,2022-10-25 22:18:52
17,2ee5b41e,Apartment Koningin Wilhelminaplein,"
3+ months
","
Immediately
",NA,"
For rent
",2250.0,1062,KS,Westlandgracht,90,3,Furnished,A+++++,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/2ee5b41e/koningin-wilhelminaplein,2022-10-25 22:18:52
18,108f1768,Apartment IJdok,"
3+ months
","
Immediately
",NA,"
For rent
",2550.0,1013,MM,Haarlemmerbuurt,55,2,Upholstered or furnished,A+,startupstays,https://www.pararius.com/apartment-for-rent/amsterdam/108f1768/ijdok,2022-10-25 22:18:52
19,1a247f14,Apartment Amstelveenseweg,"
3+ months
","
Immediately
",NA,"
For rent
",2450.0,1075,XL,Schinkelbuurt,70,3,Upholstered or furnished,A+++++,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/1a247f14/amstelveenseweg,2022-10-25 22:18:52
20,4fdce9ae,Apartment Sumatrastraat 119 D,"
25-10-2022
","
From 01-11-2022
",Under option,"
Under option
",1800.0,1094,LV,Indische Buurt West,65,2,Furnished,C,Expat Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/4fdce9ae/sumatrastraat,2022-10-25 22:18:52
21,3419966d,Apartment Leiduinstraat,"
25-10-2022
","
In consultation
",Under option,"
Under option
",1950.0,1058,SJ,Hoofddorppleinbuurt,66,2,Furnished,D,Visch & Van Zeggelaar Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/3419966d/leiduinstraat,2022-10-25 22:18:52
22,bfc25bb9,Apartment Kerkstraat,"
25-10-2022
","
In consultation
",Under offer,"
Under offer
",1550.0,1017,GB,Grachtengordel-Zuid,31,2,NA,D,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/bfc25bb9/kerkstraat,2022-10-25 22:18:52
23,93ee5cd9,Apartment Van der Hoopstraat 110 1,"
21-10-2022
","
From 01-11-2022
",Under option,"
Under option
",1600.0,1051,VM,Staatsliedenbuurt,47,2,Upholstered,A,Partner in real estate,https://www.pararius.com/apartment-for-rent/amsterdam/93ee5cd9/van-der-hoopstraat,2022-10-25 22:18:52
24,941aeb1f,Apartment Eerste Atjehstraat 99 2,"
21-10-2022
","
From 03-11-2022
",Under option,"
Under option
",1475.0,1094,KE,Indische Buurt West,42,2,Furnished,B,KK Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/941aeb1f/eerste-atjehstraat,2022-10-25 22:18:52
25,00360a41,Apartment Wilhelminastraat 81 III,"
20-10-2022
","
Immediately
",Under option,"
Under option
",2750.0,1054,VX,Overtoomse Sluis,125,3,Furnished,Not Available,Expat Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/00360a41/wilhelminastraat,2022-10-25 22:18:52
26,ce736577,Apartment Haringvlietstraat 15 I,"
20-10-2022
","
In consultation
",Under option,"
Under option
",2500.0,1078,JZ,Scheldebuurt,91,5,Upholstered,Not Available,Hoen Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/ce736577/haringvlietstraat,2022-10-25 22:18:52
27,8ceb716e,Apartment Roerstraat 69,"
20-10-2022
","
Immediately
",Under offer,"
Under offer
",1900.0,1078,LK,Scheldebuurt,70,3,Upholstered,D,JLG Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/8ceb716e/roerstraat,2022-10-25 22:18:52
28,554bbb7c,Apartment Nieuw Herlaer,"
19-10-2022
","
In consultation
",Under option,"
Under option
",2100.0,1083,BB,Buitenveldert-Oost,125,4,Upholstered,D,Rijsterborgh Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/554bbb7c/nieuw-herlaer,2022-10-25 22:18:52
29,67796d14,Apartment Gerard Doustraat,"
18-10-2022
","
In consultation
",Under option,"
Under option
",1900.0,1073,VZ,Oude Pijp,50,3,Furnished,B,AHA (Another Home Abroad),https://www.pararius.com/apartment-for-rent/amsterdam/67796d14/gerard-doustraat,2022-10-25 22:18:52
30,f1279c17,Apartment Tweede Helmersstraat 41 I,"
18-10-2022
","
From 01-11-2022
",Under offer,"
Under offer
",1700.0,1054,CC,Helmersbuurt,53,2,Furnished,D,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/f1279c17/tweede-helmersstraat,2022-10-25 22:18:52
31,8541760f,Apartment Van Hogendorpstraat,"
18-10-2022
","
In consultation
",Under offer,"
Under offer
",1975.0,1051,BT,Staatsliedenbuurt,45,3,NA,A,BIC Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/8541760f/van-hogendorpstraat,2022-10-25 22:18:52
2,dda4bd02,Apartment Rooseveltlaan,"
18-10-2022
","
In consultation
",Under offer,"
Under offer
",2600.0,1079,AD,Scheldebuurt,111,4,NA,E,Makelaardij Prins van Wijngaarden,https://www.pararius.com/apartment-for-rent/amsterdam/dda4bd02/rooseveltlaan,2022-10-25 22:18:52
3,a625fb40,Apartment Havikshorst,"
18-10-2022
","
In consultation
",Under offer,"
Under offer
",2100.0,1083,TS,Buitenveldert-Oost,77,3,Furnished,A,Peters & Partners,https://www.pararius.com/apartment-for-rent/amsterdam/a625fb40/havikshorst,2022-10-25 22:18:52
4,7bbf7c0d,Apartment Borgerstraat,"
17-10-2022
","
From 01-11-2022
",Under offer,"
Under offer
",1800.0,1053,PG,Van Lennepbuurt,65,4,Furnished,C,The Perfect House,https://www.pararius.com/apartment-for-rent/amsterdam/7bbf7c0d/borgerstraat,2022-10-25 22:18:52
5,b327662b,Apartment Zacharias Jansestraat,"
17-10-2022
","
In consultation
",Under option,"
Under option
",2250.0,1097,CL,Frankendael,90,3,Upholstered,E,AHA (Another Home Abroad),https://www.pararius.com/apartment-for-rent/amsterdam/b327662b/zacharias-jansestraat,2022-10-25 22:18:52
6,7b207816,Apartment Lutmastraat 117 F + PP,"
17-10-2022
","
Immediately
",Under option,"
Under option
",1700.0,1073,GS,Zuid Pijp,64,2,Upholstered,D,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/7b207816/lutmastraat,2022-10-25 22:18:52
7,9af613a9,Apartment Cas Oorthuyskade 260,"
16-10-2022
","
Immediately
",Under offer,"
Under offer
",1900.0,1087,DP,IJburg West,85,3,Furnished,A,JLG Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/9af613a9/cas-oorthuyskade,2022-10-25 22:18:52
8,bb2f7063,Apartment Agatha Dekenstraat 61 IV,"
15-10-2022
","
In consultation
",Under offer,"
Under offer
",2500.0,1053,AN,Kinkerbuurt,56,3,Furnished,A,020-Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/bb2f7063/agatha-dekenstraat,2022-10-25 22:18:52
9,c125220f,Apartment Houtmankade 95 1,"
15-10-2022
","
In consultation
",Under offer,"
Under offer
",1500.0,1013,MT,Haarlemmerbuurt,55,2,NA,C,IB Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/c125220f/houtmankade,2022-10-25 22:18:52
10,4160099f,Apartment Lange Leidsedwarsstraat,"
14-10-2022
","
From 01-12-2022
",Under option,"
Under option
",1800.0,1017,NM,De Weteringschans,47,2,Furnished,D,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/4160099f/lange-leidsedwarsstraat,2022-10-25 22:18:52
11,af3ccc0a,Apartment Postjeskade 149 I,"
14-10-2022
","
Immediately
",Under offer,"
Under offer
",1800.0,1058,DN,Westindische Buurt,65,3,Furnished,Not Available,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/af3ccc0a/postjeskade,2022-10-25 22:18:52
12,ee3d6870,Apartment Nassaukade 155 2,"
14-10-2022
","
From 01-11-2022
",Under offer,"
Under offer
",1850.0,1053,LK,Da Costabuurt,70,2,Upholstered,C,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/ee3d6870/nassaukade,2022-10-25 22:18:52
13,382a0d65,Apartment Griseldestraat 28 4,"
14-10-2022
","
Immediately
",Under offer,"
Under offer
",2000.0,1055,AX,Erasmuspark,62,3,Upholstered,A,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/382a0d65/griseldestraat,2022-10-25 22:18:52
14,828f43cd,Apartment Kromme-Mijdrechtstraat 73 II,"
14-10-2022
","
From 01-11-2022
",Under offer,"
Under offer
",1950.0,1079,KS,Rijnbuurt,50,3,Furnished,Not Available,Van Huis Uit Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/828f43cd/kromme-mijdrechtstraat,2022-10-25 22:18:52
15,237801d0,Apartment Omval 42,"
14-10-2022
","
From 05-11-2022
",Under offer,"
Under offer
",2350.0,1096,HV,Omval/Overamstel,105,3,Furnished,Not Available,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/237801d0/omval,2022-10-25 22:18:52
16,50e3d589,Apartment Rozenstraat 80 C,"
14-10-2022
","
In consultation
",Under option,"
Under option
",1400.0,1016,NX,Jordaan,59,2,Upholstered,C,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/50e3d589/rozenstraat,2022-10-25 22:18:52
17,cd9b1734,Apartment Banstraat,"
13-10-2022
","
In consultation
",Under offer,"
Under offer
",4300.0,1071,KA,Museumkwartier,149,6,Furnished,Not Available,Finsens Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/cd9b1734/banstraat,2022-10-25 22:18:52
