,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
17,7beafe8d,Apartment Finsenstraat 74,"
10-10-2022
","
Immediately
",NA,"
For rent
",2750.0,1098,RJ,Middenmeer,120,4,Upholstered,King Housing,https://www.pararius.com/apartment-for-rent/amsterdam/7beafe8d/finsenstraat,2022-10-19 20:33:16
18,2e996260,Apartment Pieter Calandlaan,"
10-10-2022
","
Immediately
",NA,"
For rent
",1750.0,1069,SC,Osdorp-Midden,105,5,NA,Rebid,https://www.pararius.com/apartment-for-rent/amsterdam/2e996260/pieter-calandlaan,2022-10-19 20:33:16
19,36ab45f4,Apartment Nieuwendijk 36 2,"
10-10-2022
","
Immediately
",NA,"
For rent
",2750.0,1012,ML,Burgwallen-Nieuwe Zijde,90,4,Upholstered,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/36ab45f4/nieuwendijk,2022-10-19 20:33:16
20,be51316c,Apartment Nieuwendijk 36 1,"
10-10-2022
","
Immediately
",NA,"
For rent
",1850.0,1012,ML,Burgwallen-Nieuwe Zijde,57,2,Upholstered,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/be51316c/nieuwendijk,2022-10-19 20:33:16
21,a12b09ac,Apartment Sprinklerstraat 37,"
10-10-2022
","
Immediately
",NA,"
For rent
",1850.0,1019,VR,Oostelijk Havengebied,62,2,Upholstered,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/a12b09ac/sprinklerstraat,2022-10-19 20:33:16
22,1d279bf7,Apartment De Lairessestraat 172 1,"
10-10-2022
","
Immediately
",NA,"
For rent
",2750.0,1075,HM,Willemspark,84,3,Furnished,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/1d279bf7/de-lairessestraat,2022-10-19 20:33:16
23,ffb54479,Apartment Marcusstraat,"
10-10-2022
","
From 01-11-2022
",NA,"
For rent
",2000.0,1091,TJ,Weesperzijde,49,2,Furnished,Amsterdam Property Renting,https://www.pararius.com/apartment-for-rent/amsterdam/ffb54479/marcusstraat,2022-10-19 20:33:16
24,88cec3f5,Apartment Prinsengracht,"
10-10-2022
","
From 01-11-2022
",NA,"
For rent
",3500.0,1017,KH,De Weteringschans,75,3,Furnished,Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/88cec3f5/prinsengracht,2022-10-19 20:33:16
25,95cd4236,Apartment Van Oldenbarneveldtstraat,"
10-10-2022
","
From 01-11-2022
",NA,"
For rent
",2850.0,1052,JV,Frederik Hendrikbuurt,115,3,Furnished,Grand Apartments Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/95cd4236/van-oldenbarneveldtstraat,2022-10-19 20:33:16
26,bfc0c1f0,Apartment IJselstraat 34 L,"
10-10-2022
","
From 01-11-2022
",NA,"
For rent
",2500.0,1078,CJ,IJselbuurt,70,3,Upholstered or furnished,Hollandsche Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/bfc0c1f0/ijselstraat,2022-10-19 20:33:16
27,af656ae8,Apartment Van Nijenrodeweg,"
10-10-2022
","
From 01-11-2022
",Rented under option,"
Rented under option
",1850.0,1083,EL,Buitenveldert-Oost,88,3,Furnished,Friedmann Housing,https://www.pararius.com/apartment-for-rent/amsterdam/af656ae8/van-nijenrodeweg,2022-10-19 20:33:16
28,4b72ccc8,Apartment Esther de Boer-van Rijkstraat,"
10-10-2022
","
Immediately
",NA,"
For rent
",1800.0,1065,GN,Slotervaart Zuid,66,3,Furnished,HouseHunting Randstad,https://www.pararius.com/apartment-for-rent/amsterdam/4b72ccc8/esther-de-boer-van-rijkstraat,2022-10-19 20:33:16
29,d12436d0,Apartment Nieuwe Spiegelstraat 48 1,"
10-10-2022
","
From 01-11-2022
",Rented under option,"
Rented under option
",2250.0,1017,DG,Grachtengordel-Zuid,70,3,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/d12436d0/nieuwe-spiegelstraat,2022-10-19 20:33:16
0,911fea3d,Apartment Albert Cuypstraat 31 1,"
10-10-2022
","
From 01-12-2022
",NA,"
For rent
",1950.0,1072,CL,Oude Pijp,50,2,Upholstered or furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/911fea3d/albert-cuypstraat,2022-10-19 20:33:16
1,f553e911,Apartment Bolestein 792,"
09-10-2022
","
From 01-11-2022
",NA,"
For rent
",2250.0,1081,ER,Buitenveldert-West,88,4,Furnished,Hoen Vastgoedbeheer,https://www.pararius.com/apartment-for-rent/amsterdam/f553e911/bolestein,2022-10-19 20:33:16
2,2904a393,Apartment Stuyvesantstraat 49 H,"
09-10-2022
","
From 07-11-2022
",NA,"
For rent
",2350.0,1058,AK,Westindische Buurt,73,2,Furnished,The Brick Club,https://www.pararius.com/apartment-for-rent/amsterdam/2904a393/stuyvesantstraat,2022-10-19 20:33:16
3,5a8412cb,Apartment Zeeburgerkade 1222,"
09-10-2022
","
From 01-11-2022
",NA,"
For rent
",3000.0,1019,VK,Oostelijk Havengebied,122,4,Furnished,JLG Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/5a8412cb/zeeburgerkade,2022-10-19 20:33:16
4,a6bb2b9c,Apartment Ruyschstraat 99 3,"
08-10-2022
","
Immediately
",Rented under option,"
Rented under option
",2600.0,1091,BZ,Oosterparkbuurt,80,3,Upholstered or furnished,Rossetti Residence,https://www.pararius.com/apartment-for-rent/amsterdam/a6bb2b9c/ruyschstraat,2022-10-19 20:33:16
5,f78c7dce,Apartment Vrolikstraat,"
08-10-2022
","
In consultation
",NA,"
For rent
",1950.0,1092,TW,Oosterparkbuurt,57,2,NA,Jansen Smit Makelaars Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/f78c7dce/vrolikstraat,2022-10-19 20:33:16
6,0a04ce9b,Apartment Vondelstraat,"
08-10-2022
","
In consultation
",NA,"
For rent
",2850.0,1054,GE,Vondelbuurt,125,3,NA,Von Poll Real Estate - Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/0a04ce9b/vondelstraat,2022-10-19 20:33:16
7,9242638f,Apartment Utrechtsestraat,"
08-10-2022
","
From 06-11-2022
",NA,"
For rent
",2450.0,1017,VP,Grachtengordel-Zuid,120,2,Furnished,Cosmo Housing,https://www.pararius.com/apartment-for-rent/amsterdam/9242638f/utrechtsestraat,2022-10-19 20:33:16
8,a614863d,House Holbeinstraat,"
08-10-2022
","
Immediately
",NA,"
For rent
",6000.0,1077,VC,Apollobuurt,201,5,Upholstered,BrinkBorgh Makelaardij,https://www.pararius.com/house-for-rent/amsterdam/a614863d/holbeinstraat,2022-10-19 20:33:16
9,d3ef257a,Apartment Sarphatipark,"
08-10-2022
","
From 01-11-2022
",NA,"
For rent
",2975.0,1072,PB,Oude Pijp,83,3,Furnished,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/d3ef257a/sarphatipark,2022-10-19 20:33:16
10,2c9c35ab,Apartment Herengracht,"
07-10-2022
","
In consultation
",NA,"
For rent
",2750.0,1015,BD,Grachtengordel-West,100,3,Furnished,Relocation-Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/2c9c35ab/herengracht,2022-10-19 20:33:16
11,a53dd599,Apartment Huidekoperstraat,"
07-10-2022
","
From 01-12-2022
",NA,"
For rent
",2100.0,1017,ZM,De Weteringschans,65,3,Furnished,City Homes,https://www.pararius.com/apartment-for-rent/amsterdam/a53dd599/huidekoperstraat,2022-10-19 20:33:16
12,19c3be96,Apartment Jacob van Lennepkade,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1650.0,1053,NN,Van Lennepbuurt,41,2,Upholstered,Verhoef Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/19c3be96/jacob-van-lennepkade,2022-10-19 20:33:16
13,f0eeeaf3,Apartment Woestduinstraat,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1850.0,1059,TA,Hoofddorppleinbuurt,55,2,Furnished,Expats. Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/f0eeeaf3/woestduinstraat,2022-10-19 20:33:16
14,6faf75a1,Apartment Nieuwezijds Voorburgwal,"
07-10-2022
","
Immediately
",NA,"
For rent
",3000.0,1012,RZ,Burgwallen-Nieuwe Zijde,100,3,Furnished,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/6faf75a1/nieuwezijds-voorburgwal,2022-10-19 20:33:16
15,e106ebf2,Apartment Nieuwezijds Voorburgwal 18 B,"
07-10-2022
","
Immediately
",NA,"
For rent
",3000.0,1012,RZ,Burgwallen-Nieuwe Zijde,100,3,Furnished,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/e106ebf2/nieuwezijds-voorburgwal,2022-10-19 20:33:16
16,29e8b521,Apartment Nieuwezijds Voorburgwal 18 D,"
07-10-2022
","
Immediately
",NA,"
For rent
",3250.0,1012,RZ,Burgwallen-Nieuwe Zijde,100,3,Furnished,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/29e8b521/nieuwezijds-voorburgwal,2022-10-19 20:33:16
17,bb520f2a,Apartment Loenermark,"
07-10-2022
","
From 07-12-2022
",NA,"
For rent
",1950.0,1025,TP,Buikslotermeer,75,3,Furnished,Expats. Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/bb520f2a/loenermark,2022-10-19 20:33:16
18,30cc4648,Apartment KNSM-laan 630,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1950.0,1019,LR,Oostelijk Havengebied,72,3,Furnished,Amsterdam Wonen,https://www.pararius.com/apartment-for-rent/amsterdam/30cc4648/knsm-laan,2022-10-19 20:33:16
19,84c8657e,Apartment Weerdestein 90,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",2600.0,1083,GG,Buitenveldert-Oost,110,4,Furnished,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/84c8657e/weerdestein,2022-10-19 20:33:16
20,efc8551c,Apartment Leenhofstraat,"
07-10-2022
","
From 03-01-2023
",NA,"
For rent
",1750.0,1067,KW,Geuzenveld,69,3,Furnished,Expats. Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/efc8551c/leenhofstraat,2022-10-19 20:33:16
21,3b786cf1,Apartment Elandsgracht,"
07-10-2022
","
Immediately
",NA,"
For rent
",2750.0,1016,TV,Jordaan,100,3,Upholstered,First Class Housing,https://www.pararius.com/apartment-for-rent/amsterdam/3b786cf1/elandsgracht,2022-10-19 20:33:16
22,36e916f3,Apartment Brittenburg 39,"
07-10-2022
","
From 06-11-2022
",NA,"
For rent
",1750.0,1082,BS,Buitenveldert-West,65,3,Upholstered or furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/36e916f3/brittenburg,2022-10-19 20:33:16
23,c0ea5503,Apartment Sarphatipark,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",2450.0,1073,CP,Oude Pijp,73,3,Upholstered,BIC Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/c0ea5503/sarphatipark,2022-10-19 20:33:16
24,1dd4f8b2,Apartment Bosrankstraat,"
07-10-2022
","
From 21-11-2022
",NA,"
For rent
",2200.0,1032,LH,Noordelijke IJ-oevers West,85,3,Furnished,Expats. Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/1dd4f8b2/bosrankstraat,2022-10-19 20:33:16
25,e95a7a9a,House Prinsengracht 751,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",5950.0,1017,JX,Grachtengordel-Zuid,265,8,Upholstered or furnished,Amstelland Makelaars,https://www.pararius.com/house-for-rent/amsterdam/e95a7a9a/prinsengracht,2022-10-19 20:33:16
26,568711df,Apartment Staringstraat,"
07-10-2022
","
Immediately
",NA,"
For rent
",1800.0,1054,VR,Overtoomse Sluis,75,3,Shell,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/568711df/staringstraat,2022-10-19 20:33:16
27,feb37870,Apartment Bloemgracht,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",2500.0,1015,TJ,Jordaan,87,3,Furnished,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/feb37870/bloemgracht,2022-10-19 20:33:16
28,d0b22993,Apartment Haarlemmerdijk,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1600.0,1013,JK,Haarlemmerbuurt,50,2,Upholstered,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/d0b22993/haarlemmerdijk,2022-10-19 20:33:16
29,58b5f4c9,Apartment Galvanistraat 4 H,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",2250.0,1098,NL,Middenmeer,90,4,Upholstered,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/58b5f4c9/galvanistraat,2022-10-19 20:33:16
0,97469b65,Apartment Ceintuurbaan 93 3+4,"
07-10-2022
","
Immediately
",NA,"
For rent
",2495.0,1072,EX,Oude Pijp,95,3,NA,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/97469b65/ceintuurbaan,2022-10-19 20:33:16
1,8c1fc7fb,Apartment Nieuwe Herengracht,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",2500.0,1011,RL,Nieuwmarkt/Lastage,80,3,Furnished,Out Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/8c1fc7fb/nieuwe-herengracht,2022-10-19 20:33:16
2,bedd0c91,Apartment Herengracht,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1950.0,1017,BS,Grachtengordel-Zuid,55,2,Upholstered or furnished,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/bedd0c91/herengracht,2022-10-19 20:33:16
3,9ad735d2,Apartment Eerste Hugo de Grootstraat 7 hs,"
07-10-2022
","
From 04-11-2022
",NA,"
For rent
",2350.0,1052,KK,Frederik Hendrikbuurt,69,2,NA,DSTRCT Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/9ad735d2/eerste-hugo-de-grootstraat,2022-10-19 20:33:16
4,38c24584,Apartment Wijttenbachstraat 64 E,"
07-10-2022
","
From 01-11-2022
",NA,"
For rent
",1650.0,1093,JG,Dapperbuurt,36,2,Furnished,Yourhome Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/38c24584/wijttenbachstraat,2022-10-19 20:33:16
5,85f64e15,Apartment Johan Hofmanstraat,"
07-10-2022
","
Immediately
",NA,"
For rent
",2250.0,1069,KE,Osdorp-Midden,96,3,Furnished,Amsterdam Property Renting,https://www.pararius.com/apartment-for-rent/amsterdam/85f64e15/johan-hofmanstraat,2022-10-19 20:33:16
6,548f64e7,Apartment Faas Wilkesstraat,"
06-10-2022
","
In consultation
",NA,"
For rent
",2450.0,1095,MD,Zeeburgereiland/Nieuwe Diep,105,3,Upholstered,Hendriks Housing,https://www.pararius.com/apartment-for-rent/amsterdam/548f64e7/faas-wilkesstraat,2022-10-19 20:33:16
7,774f71c9,Apartment Van Spilbergenstraat 96 3,"
06-10-2022
","
From 01-11-2022
",NA,"
For rent
",1950.0,1057,RL,Hoofdweg e.o.,75,3,Upholstered,LIV Residential,https://www.pararius.com/apartment-for-rent/amsterdam/774f71c9/van-spilbergenstraat,2022-10-19 20:33:16
8,74d402e5,Apartment Eerste Hugo de Grootstraat,"
06-10-2022
","
From 01-11-2022
",NA,"
For rent
",2300.0,1052,KK,Frederik Hendrikbuurt,65,3,Furnished,PropertyManager Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/74d402e5/eerste-hugo-de-grootstraat,2022-10-19 20:33:16
9,ec4b6059,Apartment Wildenborch 75 PP,"
06-10-2022
","
Immediately
",NA,"
For rent
",3250.0,1082,KC,Buitenveldert-West,135,4,Upholstered,Amstelland Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/ec4b6059/wildenborch,2022-10-19 20:33:16
10,042ec9aa,Apartment Jacob Catskade,"
06-10-2022
","
From 01-11-2022
",NA,"
For rent
",2650.0,1052,CB,Staatsliedenbuurt,90,3,Furnished,Inter Immo Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/042ec9aa/jacob-catskade,2022-10-19 20:33:16
11,554aec59,Apartment Zeeburgerkade,"
06-10-2022
","
Immediately
",Rented under option,"
Rented under option
",2000.0,1019,HR,Oostelijk Havengebied,107,3,Upholstered,Bosma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/554aec59/zeeburgerkade,2022-10-19 20:33:16
12,e1b67d65,Apartment Valeriusstraat 60 II,"
06-10-2022
","
From 05-11-2022
",NA,"
For rent
",3950.0,1071,ML,Museumkwartier,130,5,Upholstered,Valerius Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/e1b67d65/valeriusstraat,2022-10-19 20:33:16
13,dcb38f7f,Apartment Beethovenstraat,"
06-10-2022
","
From 01-11-2022
",NA,"
For rent
",2250.0,1077,JW,Apollobuurt,120,4,Furnished,Covers & Jonker Makelaars BV,https://www.pararius.com/apartment-for-rent/amsterdam/dcb38f7f/beethovenstraat,2022-10-19 20:33:16
14,29d96786,Apartment Louis Davidsstraat,"
06-10-2022
","
Immediately
",NA,"
For rent
",2250.0,1068,SJ,Osdorp-Oost,60,2,NA,I AM REAL ESTATE,https://www.pararius.com/apartment-for-rent/amsterdam/29d96786/louis-davidsstraat,2022-10-19 20:33:16
15,affb17b5,Apartment Boomstraat 23 A,"
06-10-2022
","
Immediately
",NA,"
For rent
",3850.0,1015,LA,Jordaan,125,5,Furnished,De Graaf & Groot Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/affb17b5/boomstraat,2022-10-19 20:33:16
16,5caf91f6,Apartment Kinkerstraat 132 B,"
06-10-2022
","
Immediately
",Rented under option,"
Rented under option
",1500.0,1053,EE,Kinkerbuurt,55,2,NA,Hoen Vastgoedbeheer,https://www.pararius.com/apartment-for-rent/amsterdam/5caf91f6/kinkerstraat,2022-10-19 20:33:16
17,fc0eb275,Apartment Havikshorst,"
06-10-2022
","
Immediately
",NA,"
For rent
",1600.0,1083,TT,Buitenveldert-Oost,47,2,NA,Ramón Mossel Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/fc0eb275/havikshorst,2022-10-19 20:33:16
18,892d8273,Apartment Reyer Anslostraat 17 2,"
06-10-2022
","
From 05-11-2022
",Rented under option,"
Rented under option
",2750.0,1054,KT,Overtoomse Sluis,112,4,NA,Raadsheer Baart,https://www.pararius.com/apartment-for-rent/amsterdam/892d8273/reyer-anslostraat,2022-10-19 20:33:16
19,70df856b,Apartment Saxenburgerstraat 12 1,"
05-10-2022
","
From 01-11-2022
",NA,"
For rent
",2250.0,1054,KP,Overtoomse Sluis,65,2,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/70df856b/saxenburgerstraat,2022-10-19 20:33:16
20,01465e67,Apartment Dusartstraat 41 1,"
05-10-2022
","
From 01-11-2022
",Rented under option,"
Rented under option
",2100.0,1072,HN,Nieuwe Pijp,55,3,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/01465e67/dusartstraat,2022-10-19 20:33:16
21,4b704d81,Apartment Joos Banckersweg 21 2,"
05-10-2022
","
From 01-11-2022
",NA,"
For rent
",2150.0,1056,ER,Landlust,80,2,Furnished,Expat Rental Scout,https://www.pararius.com/apartment-for-rent/amsterdam/4b704d81/joos-banckersweg,2022-10-19 20:33:16
22,d7e572fe,Apartment Schierstins,"
05-10-2022
","
From 01-11-2022
",NA,"
For rent
",1600.0,1082,TE,Buitenveldert-West,63,3,Furnished,Homecrew,https://www.pararius.com/apartment-for-rent/amsterdam/d7e572fe/schierstins,2022-10-19 20:33:16
23,1d69a7ba,Apartment Weesperzijde,"
2 weeks
","
From 14-11-2022
",NA,"
For rent
",2500.0,1091,EJ,Weesperzijde,78,3,Upholstered,Out Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/1d69a7ba/weesperzijde,2022-10-19 20:33:16
24,1c861b73,House Linnaeusparkweg,"
2 weeks
","
Immediately
",NA,"
For rent
",2500.0,1098,EP,Middenmeer,111,3,NA,Rebid,https://www.pararius.com/house-for-rent/amsterdam/1c861b73/linnaeusparkweg,2022-10-19 20:33:16
25,8b72a26f,Apartment Herengracht 248 A,"
2 weeks
","
Immediately
",Rented under option,"
Rented under option
",3250.0,1016,BV,Grachtengordel-West,151,3,Furnished,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/8b72a26f/herengracht,2022-10-19 20:33:16
26,6a2d583b,Apartment Saxen-Weimarlaan 20,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",5000.0,1075,CB,Willemspark,170,6,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/6a2d583b/saxen-weimarlaan,2022-10-19 20:33:16
27,4693ada2,Apartment Tuinstraat 179 3,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",3500.0,1015,PC,Jordaan,105,3,Furnished,Urban Homies,https://www.pararius.com/apartment-for-rent/amsterdam/4693ada2/tuinstraat,2022-10-19 20:33:16
28,4fcda385,Apartment Papaverweg,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",1395.0,1032,KH,Volewijck,40,2,Upholstered,A&N Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/4fcda385/papaverweg,2022-10-19 20:33:16
29,c2b7001e,Apartment Nieuw Herlaer,"
2 weeks
","
In consultation
",NA,"
For rent
",2350.0,1083,BC,Buitenveldert-Oost,128,3,NA,Rijsterborgh Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/c2b7001e/nieuw-herlaer,2022-10-19 20:33:16
0,7df3cf03,Apartment Kuipersstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2400.0,1073,ER,Nieuwe Pijp,53,3,Furnished,Verhoef Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/7df3cf03/kuipersstraat,2022-10-19 20:33:16
1,4667d27b,Apartment Herculesstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2250.0,1076,SM,Stadionbuurt,65,3,Furnished,Klok Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/4667d27b/herculesstraat,2022-10-19 20:33:16
2,39525a26,Apartment Pieter Aertszstraat,"
2 weeks
","
Immediately
",NA,"
For rent
",2750.0,1073,SK,Nieuwe Pijp,60,3,Upholstered,Amstel Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/39525a26/pieter-aertszstraat,2022-10-19 20:33:16
3,01af672e,Apartment Willem Frederik Hermansstraat 69,"
2 weeks
","
From 15-11-2022
",NA,"
For rent
",3750.0,1011,DG,Nieuwmarkt/Lastage,122,4,Upholstered,Renthouse Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/01af672e/willem-frederik-hermansstraat,2022-10-19 20:33:16
4,30a9bbf8,Apartment Prinseneiland 50 2L,"
2 weeks
","
From 01-12-2022
",NA,"
For rent
",2700.0,1013,LR,Haarlemmerbuurt,110,3,Furnished,Renthouse Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/30a9bbf8/prinseneiland,2022-10-19 20:33:16
5,8e752227,Apartment Nicolaas Maesstraat 65 3,"
2 weeks
","
In consultation
",Rented under option,"
Rented under option
",2500.0,1071,PR,Museumkwartier,62,3,NA,Recourt Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/8e752227/nicolaas-maesstraat,2022-10-19 20:33:16
6,3a339818,Apartment Baarsjesweg 250 3,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2250.0,1058,AB,Westindische Buurt,90,2,Furnished,Expat Rental Scout,https://www.pararius.com/apartment-for-rent/amsterdam/3a339818/baarsjesweg,2022-10-19 20:33:16
7,9480dc5f,House Balearenlaan 82,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2500.0,1060,TM,Middelveldsche Akerpolder,210,7,Furnished,EHR Amsterdam,https://www.pararius.com/house-for-rent/amsterdam/9480dc5f/balearenlaan,2022-10-19 20:33:16
8,21cc26fb,Apartment Koningin Wilhelminaplein,"
2 weeks
","
Immediately
",NA,"
For rent
",2100.0,1062,KS,Westlandgracht,80,3,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/21cc26fb/koningin-wilhelminaplein,2022-10-19 20:33:16
9,0a1975e6,Apartment Reijnier Vinkeleskade 64 D,"
2 weeks
","
From 01-11-2022
",Rented under option,"
Rented under option
",5000.0,1071,SX,Museumkwartier,120,4,Upholstered,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/0a1975e6/reijnier-vinkeleskade,2022-10-19 20:33:16
10,ddbddcaa,Apartment Waldeck Pyrmontlaan 4 IV,"
2 weeks
","
Immediately
",NA,"
For rent
",3250.0,1075,BV,Willemspark,120,3,NA,Valerius Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/ddbddcaa/waldeck-pyrmontlaan,2022-10-19 20:33:16
11,4ea35568,Apartment Hagedoornplein 20,"
2 weeks
","
In consultation
",NA,"
For rent
",4000.0,1031,BV,Volewijck,141,5,Upholstered,DSTRCT Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/4ea35568/hagedoornplein,2022-10-19 20:33:16
12,f125bb67,Apartment Kalkmarkt,"
2 weeks
","
Immediately
",NA,"
For rent
",2995.0,1011,BC,Nieuwmarkt/Lastage,125,5,Furnished,HouseHunting Randstad,https://www.pararius.com/apartment-for-rent/amsterdam/f125bb67/kalkmarkt,2022-10-19 20:33:16
13,807079c9,Apartment Kalkmarkt,"
2 weeks
","
Immediately
",NA,"
For rent
",2350.0,1011,BC,Nieuwmarkt/Lastage,95,3,Furnished,HouseHunting Randstad,https://www.pararius.com/apartment-for-rent/amsterdam/807079c9/kalkmarkt,2022-10-19 20:33:16
14,483a67ac,Apartment Cliostraat,"
2 weeks
","
From 31-10-2022
",NA,"
For rent
",2250.0,1077,KA,Apollobuurt,70,3,Furnished,Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/483a67ac/cliostraat,2022-10-19 20:33:16
15,3cd99910,Apartment Willem Frederik Hermansstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",5000.0,1011,DG,Nieuwmarkt/Lastage,170,5,Furnished,Roomservice Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/3cd99910/willem-frederik-hermansstraat,2022-10-19 20:33:16
16,7982b1f6,Apartment Falckstraat 49 3,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",3500.0,1017,VV,De Weteringschans,140,4,Upholstered,HousingNet,https://www.pararius.com/apartment-for-rent/amsterdam/7982b1f6/falckstraat,2022-10-19 20:33:16
17,25d905a8,Apartment Willem Frederik Hermansstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2150.0,1011,DG,Nieuwmarkt/Lastage,68,2,Furnished,Roomservice Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/25d905a8/willem-frederik-hermansstraat,2022-10-19 20:33:16
18,7f31dbd7,Apartment Ridderspoorweg,"
2 weeks
","
In consultation
",NA,"
For rent
",3250.0,1032,LL,Noordelijke IJ-oevers West,98,3,Furnished,Brinkman Fine Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/7f31dbd7/ridderspoorweg,2022-10-19 20:33:16
19,21badd63,Apartment Dusartstraat,"
2 weeks
","
From 01-11-2022
",NA,"
For rent
",2150.0,1072,HT,Nieuwe Pijp,67,2,Upholstered,LV Housing,https://www.pararius.com/apartment-for-rent/amsterdam/21badd63/dusartstraat,2022-10-19 20:33:16
