,id,header,status,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
12,b6921db8,Apartment Bos en Lommerplantsoen,NA,4500.0,1055,AA,De Kolenkit,50,2,Furnished,Rotterdam Apartments,http://www.pararius.com/apartment-for-rent/amsterdam/b6921db8/bos-en-lommerplantsoen,2022-09-25 21:19:39
13,7f969440,Apartment Burgemeester Cramergracht 139,NA,1400.0,1064,AK,Slotermeer-Zuidwest,65,2,Shell,ViaDaan,http://www.pararius.com/apartment-for-rent/amsterdam/7f969440/burgemeester-cramergracht,2022-09-25 21:19:39
14,f17bb3a6,Apartment Grasweg 124,NA,2154.0,1031,HX,Noordelijke IJ-oevers West,106,3,NA,Uppmark,http://www.pararius.com/apartment-for-rent/amsterdam/f17bb3a6/grasweg,2022-09-25 21:19:39
15,26156061,Apartment Grasweg 344,Rented under option,1773.0,1031,HX,Noordelijke IJ-oevers West,74,3,NA,Uppmark,http://www.pararius.com/apartment-for-rent/amsterdam/26156061/grasweg,2022-09-25 21:19:39
16,0355c0b2,Apartment Grasweg 138,Rented under option,1540.0,1031,HX,Noordelijke IJ-oevers West,69,3,NA,Uppmark,http://www.pararius.com/apartment-for-rent/amsterdam/0355c0b2/grasweg,2022-09-25 21:19:39
17,be3520a3,Apartment Grasweg 292,Rented under option,1447.0,1031,HX,Noordelijke IJ-oevers West,63,3,NA,Uppmark,http://www.pararius.com/apartment-for-rent/amsterdam/be3520a3/grasweg,2022-09-25 21:19:39
18,e528e4ee,Apartment Grasweg 152,Rented under option,1367.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,Uppmark,http://www.pararius.com/apartment-for-rent/amsterdam/e528e4ee/grasweg,2022-09-25 21:19:39
19,bf4f3b4d,Apartment Albert Cuypstraat 143 3,NA,2900.0,1072,CS,Oude Pijp,53,2,Furnished,Surreal Estate,http://www.pararius.com/apartment-for-rent/amsterdam/bf4f3b4d/albert-cuypstraat,2022-09-25 21:19:39
20,a74d70c1,Studio August Allebéplein,NA,673.0,1062,AC,Overtoomse Veld,30,1,Upholstered,Change=,http://www.pararius.com/studio-for-rent/amsterdam/a74d70c1/august-allebeplein,2022-09-25 21:19:39
21,2808b10c,Apartment Prinsengracht,NA,4500.0,1016,GV,Grachtengordel-West,100,3,Upholstered or furnished,Top Select Housing,http://www.pararius.com/apartment-for-rent/amsterdam/2808b10c/prinsengracht,2022-09-25 21:19:39
22,2d8cb323,Apartment NDSM-kade,NA,2654.0,1033,PG,Noordelijke IJ-oevers West,129,4,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",http://www.pararius.com/apartment-for-rent/amsterdam/2d8cb323/ndsm-kade,2022-09-25 21:19:39
23,d3b155c2,Apartment Stromarkt,NA,2350.0,1012,SW,Burgwallen-Nieuwe Zijde,65,2,Furnished,123Wonen Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/d3b155c2/stromarkt,2022-09-25 21:19:39
24,b0fd4918,Apartment Stadionweg,NA,2700.0,1077,ST,Apollobuurt,120,3,Upholstered or furnished,Van Laar Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/b0fd4918/stadionweg,2022-09-25 21:19:39
25,5341258c,Apartment John Blankensteinstraat,Rented under option,3400.0,1095,MB,Zeeburgereiland/Nieuwe Diep,105,5,Upholstered,Amsterdam Property Renting,http://www.pararius.com/apartment-for-rent/amsterdam/5341258c/john-blankensteinstraat,2022-09-25 21:19:39
26,d886ac17,Studio Elizabeth Cady Stantonplein,NA,655.0,1102,BL,Bijlmer Centrum ,30,1,Upholstered,Change=,http://www.pararius.com/studio-for-rent/amsterdam/d886ac17/elizabeth-cady-stantonplein,2022-09-25 21:19:39
27,aeba7620,Apartment Tasmanstraat 3,NA,2150.0,1013,PW,Houthavens,100,4,Furnished,ViaDaan,http://www.pararius.com/apartment-for-rent/amsterdam/aeba7620/tasmanstraat,2022-09-25 21:19:39
28,2ee5b41e,Apartment Koningin Wilhelminaplein,NA,2250.0,1062,KS,Westlandgracht,90,3,Furnished,Skyreach Stay,http://www.pararius.com/apartment-for-rent/amsterdam/2ee5b41e/koningin-wilhelminaplein,2022-09-25 21:19:39
29,108f1768,Apartment IJdok,NA,2550.0,1013,MM,Haarlemmerbuurt,55,2,Upholstered or furnished,startupstays,http://www.pararius.com/apartment-for-rent/amsterdam/108f1768/ijdok,2022-09-25 21:19:39
30,1a247f14,Apartment Amstelveenseweg,NA,2450.0,1075,XL,Schinkelbuurt,70,3,Upholstered or furnished,Skyreach Stay,http://www.pararius.com/apartment-for-rent/amsterdam/1a247f14/amstelveenseweg,2022-09-25 21:19:39
1,2fa42b2b,Apartment Van Woustraat,Under option,2450.0,1074,AM,Zuid Pijp,65,3,NA,Van Maarschalkerwaart Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/2fa42b2b/van-woustraat,2022-09-25 21:19:39
2,9bc73c0d,Apartment Oudezijds Armsteeg 4 E,Under offer,1700.0,1012,GP,Burgwallen-Oude Zijde,80,2,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/9bc73c0d/oudezijds-armsteeg,2022-09-25 21:19:39
3,2faf528f,Apartment Van Ollefenstraat,Under option,1350.0,1065,LK,Slotervaart Zuid,69,3,NA,NEWCURB Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/2faf528f/van-ollefenstraat,2022-09-25 21:19:39
4,3edfb83e,Apartment Brachthuijzerstraat 5 2,Under offer,2250.0,1075,EN,Willemspark,70,2,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/3edfb83e/brachthuijzerstraat,2022-09-25 21:19:39
5,c8f5536e,Apartment Silodam 431,Under offer,2350.0,1013,AW,Houthavens,120,3,Furnished,JLG Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/c8f5536e/silodam,2022-09-25 21:19:39
6,deffec76,Apartment Eerste Atjehstraat 21 3,Under offer,1850.0,1094,JZ,Indische Buurt West,54,2,Upholstered,Aemestelle Makelaars Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/deffec76/eerste-atjehstraat,2022-09-25 21:19:39
7,24393e1e,Apartment Czaar Peterstraat 150 B,Under offer,1375.0,1018,PW,Oostelijke Eilanden/Kadijken,34,1,Furnished,KK Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/24393e1e/czaar-peterstraat,2022-09-25 21:19:39
8,1748f05c,Apartment Welnastraat,Under option,1145.0,1096,GJ,Omval/Overamstel,32,1,NA,Rotax Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/1748f05c/welnastraat,2022-09-25 21:19:39
9,88dc47a2,Apartment Oudezijds Achterburgwal,Under option,2150.0,1012,DG,Burgwallen-Oude Zijde,99,3,Upholstered,Sweers & Boys,http://www.pararius.com/apartment-for-rent/amsterdam/88dc47a2/oudezijds-achterburgwal,2022-09-25 21:19:39
10,d96ad7b7,House Gerard Ruttenhof 15,Under offer,2950.0,1087,EL,IJburg West,158,4,Upholstered,Dutch Housing Centre BV,http://www.pararius.com/house-for-rent/amsterdam/d96ad7b7/gerard-ruttenhof,2022-09-25 21:19:39
11,9a36a035,Apartment Leksmondhof 9,Under offer,1650.0,1108,EM,Nellestein,76,3,Upholstered,Amstelland Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/9a36a035/leksmondhof,2022-09-25 21:19:39
12,b0a02d1f,Apartment Westerdoksdijk 327,Under offer,2650.0,1013,AD,Haarlemmerbuurt,85,3,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/b0a02d1f/westerdoksdijk,2022-09-25 21:19:39
13,45a664d3,Apartment Marie Heinekenplein,Under offer,2400.0,1072,MK,Oude Pijp,105,3,NA,Peters & Partners,http://www.pararius.com/apartment-for-rent/amsterdam/45a664d3/marie-heinekenplein,2022-09-25 21:19:39
14,b27385b3,Apartment Jozef Israëlskade,Under option,1850.0,1073,RC,Zuid Pijp,47,2,Furnished,Amsterdam Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/b27385b3/jozef-israelskade,2022-09-25 21:19:39
15,9b41fb17,Apartment Chestertonlaan,Under option,1400.0,1102,XT,Bijlmer Centrum ,65,2,Upholstered,LV Housing,http://www.pararius.com/apartment-for-rent/amsterdam/9b41fb17/chestertonlaan,2022-09-25 21:19:39
16,8089137a,Apartment Bella Vistastraat 146,Under offer,2500.0,1096,GM,Omval/Overamstel,90,2,Furnished,JLG Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/8089137a/bella-vistastraat,2022-09-25 21:19:39
17,e4bf70b4,Apartment Louise de Colignystraat,Under option,2000.0,1055,XL,Landlust,59,2,Upholstered,Van Triest Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/e4bf70b4/louise-de-colignystraat,2022-09-25 21:19:39
18,55753c39,Apartment Montfoorthof 53,Under offer,1650.0,1106,JN,Holendrecht/Reigersbos,72,3,Furnished,Linger OG,http://www.pararius.com/apartment-for-rent/amsterdam/55753c39/montfoorthof,2022-09-25 21:19:39
19,ba01b6f2,Apartment Burgemeester Hogguerstraat,Under option,1750.0,1064,CK,Slotermeer-Zuidwest,78,3,Furnished,People On The Move Expat Brokers,http://www.pararius.com/apartment-for-rent/amsterdam/ba01b6f2/burgemeester-hogguerstraat,2022-09-25 21:19:39
20,ddd1a801,Apartment Burgemeester Hogguerstraat 737,Under offer,2250.0,1064,EA,Slotermeer-Zuidwest,100,5,Furnished,The Brick Club,http://www.pararius.com/apartment-for-rent/amsterdam/ddd1a801/burgemeester-hogguerstraat,2022-09-25 21:19:39
21,01b6aca0,Apartment Gustav Mahlerlaan 931 9,Under option,3400.0,1082,MK,Zuidas,110,3,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/01b6aca0/gustav-mahlerlaan,2022-09-25 21:19:39
22,a5e73a70,Apartment Prinsengracht 699 I,Under offer,2100.0,1017,JV,Grachtengordel-Zuid,80,2,Upholstered or furnished,Hollandsche Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/a5e73a70/prinsengracht,2022-09-25 21:19:39
23,54892473,Apartment Borssenburgplein 51,Under option,1750.0,1078,TX,IJselbuurt,50,2,Upholstered or furnished,House of Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/54892473/borssenburgplein,2022-09-25 21:19:39
24,9248c12f,Apartment Van Boshuizenstraat 295,Under offer,2000.0,1083,AX,Buitenveldert-Oost,74,3,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/9248c12f/van-boshuizenstraat,2022-09-25 21:19:39
25,7c17a8de,Apartment Keizersgracht 808 K,Under offer,2350.0,1017,ED,Grachtengordel-Zuid,92,2,Furnished,Amstelland Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/7c17a8de/keizersgracht,2022-09-25 21:19:39
26,1700a3a4,Apartment Rozengracht 114 I,Under offer,2640.0,1016,NH,Jordaan,88,3,Furnished,Amsterdam Beautiful Property Rental,http://www.pararius.com/apartment-for-rent/amsterdam/1700a3a4/rozengracht,2022-09-25 21:19:39
27,00adeb8e,Apartment Westerdoksdijk 305,Under offer,2250.0,1013,AD,Haarlemmerbuurt,82,3,NA,Peter Bruin Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/00adeb8e/westerdoksdijk,2022-09-25 21:19:39
28,5d52125e,Apartment Lauriergracht,Under offer,2150.0,1016,RN,Jordaan,65,2,Furnished,Koops Makelaardij Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/5d52125e/lauriergracht,2022-09-25 21:19:39
29,0c3c04a5,Apartment Leiduinstraat 22 hs,Under offer,2100.0,1058,SK,Hoofddorppleinbuurt,89,3,Upholstered,Beekman makelaardij o.g. b.v.,http://www.pararius.com/apartment-for-rent/amsterdam/0c3c04a5/leiduinstraat,2022-09-25 21:19:39
30,43363b27,Apartment Binnenkant,Under offer,2450.0,1011,BL,Nieuwmarkt/Lastage,98,3,NA,Engel en Volkers Amsterdam Centrum,http://www.pararius.com/apartment-for-rent/amsterdam/43363b27/binnenkant,2022-09-25 21:19:39
1,65960fae,Apartment Amstelkade,Under offer,1995.0,1078,AD,IJselbuurt,64,3,NA,Visch & Van Zeggelaar Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/65960fae/amstelkade,2022-09-25 21:19:39
2,3b11971f,Apartment Van Spilbergenstraat,Under offer,1475.0,1057,RN,Hoofdweg e.o.,50,2,NA,Visch & Van Zeggelaar Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/3b11971f/van-spilbergenstraat,2022-09-25 21:19:39
3,3629c3f9,Apartment Bloemstraat 164 C,Under option,2250.0,1016,LK,Jordaan,70,3,Furnished,Prinsen Residence International,http://www.pararius.com/apartment-for-rent/amsterdam/3629c3f9/bloemstraat,2022-09-25 21:19:39
4,d2245a5e,Apartment Alexander Boersstraat,Under offer,3000.0,1071,KZ,Museumkwartier,134,4,NA,Dames van Vermeer,http://www.pararius.com/apartment-for-rent/amsterdam/d2245a5e/alexander-boersstraat,2022-09-25 21:19:39
5,0889494d,Apartment Van Oldenbarneveldtstraat,Under option,2250.0,1052,KJ,Frederik Hendrikbuurt,100,3,Furnished,AHA (Another Home Abroad),http://www.pararius.com/apartment-for-rent/amsterdam/0889494d/van-oldenbarneveldtstraat,2022-09-25 21:19:39
6,3e6c9f86,Apartment Nachtwachtlaan,Under offer,2400.0,1058,EM,Overtoomse Veld,103,4,Furnished,Makelaardij Prins van Wijngaarden,http://www.pararius.com/apartment-for-rent/amsterdam/3e6c9f86/nachtwachtlaan,2022-09-25 21:19:39
7,021df5b1,Apartment Lauriergracht,Under offer,1750.0,1016,RG,Jordaan,60,2,Upholstered or furnished,Alcoco.nl,http://www.pararius.com/apartment-for-rent/amsterdam/021df5b1/lauriergracht,2022-09-25 21:19:39
8,aa680233,Apartment Soembawastraat 69 A,Under offer,1750.0,1095,VZ,Indische Buurt Oost,48,2,Furnished,Yourhome Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/aa680233/soembawastraat,2022-09-25 21:19:39
9,2a1ea0d3,Apartment Utrechtsedwarsstraat 133 2,Under offer,2750.0,1017,WE,De Weteringschans,98,4,Furnished,Yourhome Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/2a1ea0d3/utrechtsedwarsstraat,2022-09-25 21:19:39
10,efa0cc2c,Apartment Van Nijenrodeweg,Under option,2250.0,1082,HL,Buitenveldert-West,80,4,Furnished,AHA (Another Home Abroad),http://www.pararius.com/apartment-for-rent/amsterdam/efa0cc2c/van-nijenrodeweg,2022-09-25 21:19:39
11,a3429b2d,Apartment Eerste Jan Steenstraat,Under option,1950.0,1072,NJ,Oude Pijp,50,2,Furnished,LV Housing,http://www.pararius.com/apartment-for-rent/amsterdam/a3429b2d/eerste-jan-steenstraat,2022-09-25 21:19:39
12,f5f35ef5,Apartment Prinsengracht,Under option,2495.0,1016,JB,Jordaan,85,2,Furnished,People On The Move Expat Brokers,http://www.pararius.com/apartment-for-rent/amsterdam/f5f35ef5/prinsengracht,2022-09-25 21:19:39
13,5ece5894,Apartment Brouwersgracht 270 D,Under offer,2700.0,1013,HG,Haarlemmerbuurt,85,3,Upholstered,House of Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/5ece5894/brouwersgracht,2022-09-25 21:19:39
14,6d575726,Apartment Minervalaan,Under offer,2950.0,1077,NP,Apollobuurt,144,5,NA,Heeren Makelaars B.V.,http://www.pararius.com/apartment-for-rent/amsterdam/6d575726/minervalaan,2022-09-25 21:19:39
15,82b91197,Apartment Bronckhorststraat 46,Under offer,3500.0,1071,WV,Museumkwartier,104,4,Upholstered,Dutch Housing Centre BV,http://www.pararius.com/apartment-for-rent/amsterdam/82b91197/bronckhorststraat,2022-09-25 21:19:39
16,51924a82,Apartment Nicolaas Maesstraat,Under option,2000.0,1071,RC,Museumkwartier,80,3,NA,Makelaarskantoor BEN BV,http://www.pararius.com/apartment-for-rent/amsterdam/51924a82/nicolaas-maesstraat,2022-09-25 21:19:39
17,00df0df1,Apartment Prinsengracht 246 H,Under offer,3500.0,1016,HE,Jordaan,131,4,NA,De la Haye Makelaardij O.G.,http://www.pararius.com/apartment-for-rent/amsterdam/00df0df1/prinsengracht,2022-09-25 21:19:39
18,e7d16ec3,Apartment Van Oldenbarneveldtstraat,Under offer,2250.0,1052,KA,Frederik Hendrikbuurt,85,5,NA,Makelaardij Prins van Wijngaarden,http://www.pararius.com/apartment-for-rent/amsterdam/e7d16ec3/van-oldenbarneveldtstraat,2022-09-25 21:19:39
19,55d07e54,Apartment Bestevâerstraat,Under option,1750.0,1055,TL,Landlust,71,2,NA,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/55d07e54/bestevaerstraat,2022-09-25 21:19:39
20,b1875d5c,Apartment Molukkenstraat,Under option,1750.0,1095,BJ,Indische Buurt Oost,62,3,Furnished,Keizerskroon makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/b1875d5c/molukkenstraat,2022-09-25 21:19:39
21,d19dbbf8,Apartment Frederiksplein 24 C,Under offer,2450.0,1017,XM,De Weteringschans,70,2,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/d19dbbf8/frederiksplein,2022-09-25 21:19:39
22,7b407db9,Apartment Karthuizersplantsoen 9,Under offer,3450.0,1015,LS,Jordaan,161,3,Furnished,JLG Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/7b407db9/karthuizersplantsoen,2022-09-25 21:19:39
23,e5ee6637,Apartment Eerste Helmersstraat 121 1,Under offer,2250.0,1054,DN,Helmersbuurt,80,2,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/e5ee6637/eerste-helmersstraat,2022-09-25 21:19:39
24,4dcf1277,Apartment Koninginneweg 40 C,Under offer,6500.0,1075,CZ,Willemspark,180,6,NA,Peter Bruin Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/4dcf1277/koninginneweg,2022-09-25 21:19:39
25,6b242544,Apartment Lutmastraat,Under offer,2250.0,1073,GP,Zuid Pijp,69,3,Upholstered,Dutch Real Estate Company,http://www.pararius.com/apartment-for-rent/amsterdam/6b242544/lutmastraat,2022-09-25 21:19:39
26,9c996e2d,Apartment Geldersekade,Under offer,2500.0,1011,EH,Burgwallen-Oude Zijde,70,3,Upholstered or furnished,P&P Vastgoed Makelaars B.V.,http://www.pararius.com/apartment-for-rent/amsterdam/9c996e2d/geldersekade,2022-09-25 21:19:39
27,6a6e3df4,Apartment Erik de Roodestraat,Under option,3600.0,1056,AK,De Kolenkit,100,4,Furnished,Amsterdam Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/6a6e3df4/erik-de-roodestraat,2022-09-25 21:19:39
28,362824f5,Apartment Sint Willibrordusstraat 105 C,Under option,2250.0,1073,VB,Nieuwe Pijp,53,3,Furnished,Rent a Stone,http://www.pararius.com/apartment-for-rent/amsterdam/362824f5/sint-willibrordusstraat,2022-09-25 21:19:39
29,fec9b027,Apartment Prinsengracht 652 B,Under offer,3750.0,1017,KV,De Weteringschans,120,3,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/fec9b027/prinsengracht,2022-09-25 21:19:39
30,e149d77a,Apartment Reijnier Vinkeleskade,Under option,2750.0,1071,SZ,Museumkwartier,75,3,NA,Van Maarschalkerwaart Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/e149d77a/reijnier-vinkeleskade,2022-09-25 21:19:39
1,5d1c2c4a,Apartment Frederik Hendrikplantsoen 3 hs,Under option,2400.0,1052,XN,Frederik Hendrikbuurt,63,3,Upholstered or furnished,27 Huis Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/5d1c2c4a/frederik-hendrikplantsoen,2022-09-25 21:19:39
2,21aae5e1,Apartment Plantage Muidergracht 73 H,Under offer,1850.0,1018,TN,Weesperbuurt/Plantage,56,2,Upholstered,Engel en Volkers Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/21aae5e1/plantage-muidergracht,2022-09-25 21:19:39
3,7630648e,Apartment Nieuwpoortstraat 94 C6,Under option,1700.0,1055,RZ,Landlust,48,2,Upholstered,Rent a Stone,http://www.pararius.com/apartment-for-rent/amsterdam/7630648e/nieuwpoortstraat,2022-09-25 21:19:39
4,d822b81d,Apartment Vierwindendwarsstraat 15 II,Under option,2500.0,1013,LB,Haarlemmerbuurt,85,3,Upholstered,Rent a Stone,http://www.pararius.com/apartment-for-rent/amsterdam/d822b81d/vierwindendwarsstraat,2022-09-25 21:19:39
5,0331114c,Apartment Bloemgracht,Under offer,6000.0,1015,TT,Jordaan,195,6,Upholstered,Koops Makelaardij Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/0331114c/bloemgracht,2022-09-25 21:19:39
6,e7dafc9e,House Veenbesstraat 2,Under offer,2500.0,1036,LP,Tuindorp Oostzaan,130,5,Upholstered,The Rental Agency Amsterdam,http://www.pararius.com/house-for-rent/amsterdam/e7dafc9e/veenbesstraat,2022-09-25 21:19:39
7,b8afe714,Apartment Anne Frankstraat 79 IV,Under offer,2500.0,1018,DM,Weesperbuurt/Plantage,86,3,Furnished,Peter Bruin Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/b8afe714/anne-frankstraat,2022-09-25 21:19:39
8,3129fe59,Apartment Valkenburgerstraat 134 E,Under option,3150.0,1011,NA,Nieuwmarkt/Lastage,95,3,Furnished,IdealEstate Housing Consultancy,http://www.pararius.com/apartment-for-rent/amsterdam/3129fe59/valkenburgerstraat,2022-09-25 21:19:39
9,858a257f,Apartment Bella Vistastraat 318,Under offer,4250.0,1096,GM,Omval/Overamstel,150,5,Furnished,Peter Bruin Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/858a257f/bella-vistastraat,2022-09-25 21:19:39
10,def050f1,Apartment Rozenstraat,Under option,3500.0,1016,NT,Jordaan,80,4,Furnished,NEWCURB Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/def050f1/rozenstraat,2022-09-25 21:19:39
11,c3760a0f,Apartment Sarphatipark 62 HS,Under option,3750.0,1073,EA,Nieuwe Pijp,135,4,NA,Rent a Stone,http://www.pararius.com/apartment-for-rent/amsterdam/c3760a0f/sarphatipark,2022-09-25 21:19:39
12,eb91bb9f,Apartment Plantage Kerklaan,Under offer,2750.0,1018,SX,Weesperbuurt/Plantage,90,3,Furnished,Koops Makelaardij Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/eb91bb9f/plantage-kerklaan,2022-09-25 21:19:39
13,55e136f3,Apartment Peelstraat 44,Under offer,1760.0,1079,RN,Scheldebuurt,92,3,Upholstered,House of Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/55e136f3/peelstraat,2022-09-25 21:19:39
14,2bd720f0,Apartment Leliegracht 12 1,Under option,2250.0,1015,DE,Grachtengordel-West,95,2,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/2bd720f0/leliegracht,2022-09-25 21:19:39
15,44dfa94a,Apartment Leliegracht 12 II,Under option,3400.0,1015,DE,Grachtengordel-West,160,3,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/44dfa94a/leliegracht,2022-09-25 21:19:39
